episode,score
418,-180.6765663826045
419,-90.1040320131595
420,-52.8847080199331
421,-151.48225509229803
422,-297.5568487254481
423,-142.71146118668003
424,-293.56069000840955
425,-163.62487976260476
426,-104.0266305329137
427,-110.06520199163771
428,-129.52873690200943
429,-104.92192219768158
430,-270.13168069803635
431,-105.08190436142537
432,-153.8780771793909
433,-100.46859624918645
434,-247.74381228447064
435,-82.86967948112598
436,-430.056639494981
437,-97.63054217431691
438,-98.67920405620845
439,-132.8533444760382
440,-111.88241241236321
441,-100.0332278266773
442,-217.08141034047202
443,-150.0248198757493
444,-193.66740729572552
445,-249.45779525044267
446,-282.94054626469756
447,-25.659625335368432
448,-148.43745264235363
449,-373.9329146682619
450,-235.28504324780104
451,-75.12432644392827
452,-282.59261864664677
453,-133.38075286780122
454,-224.280522430994
455,-91.94843272344521
456,-86.05305621260628
457,-98.89857648698354
458,-106.4762067042569
459,-175.61487872391683
460,-154.25872917722057
461,-355.9006321737013
462,-119.70121474955803
463,-110.95039470446491
464,-276.0901113949663
465,-233.99199807717636
466,-88.62185748309398
467,-414.4161684009188
468,-185.74615077464074
469,-206.51711284955763
470,-83.48766946397606
471,-117.59265491529264
472,-119.01088995776277
473,-352.6818203564109
474,9.656251963346747
475,-149.9540103488038
476,-111.21381141490964
477,-103.61190092155994
478,-117.05149933396842
479,-121.17835210649952
480,-122.62865650220337
481,-124.67824816793109
482,-206.80157951343983
483,-156.79968292414108
484,-111.1535812171484
485,-82.25568522880081
486,-125.97274642428982
487,-178.39204386230205
488,-125.91226156642163
489,-105.15336876928382
490,-122.53132119362036
491,-142.8163152860966
492,-107.90013479015731
493,-186.0253660568506
494,-77.46392863363653
495,-171.80107328749233
496,-212.47457952291313
497,-186.34937764037298
498,-137.34457067890355
499,-99.70449660651067
500,-103.47465755280503
501,-50.9367210215929
502,-113.06394357499046
503,-87.10103986213764
504,-18.104672966872158
505,-143.82405409645963
506,-109.53764315834127
507,-188.78779574277132
508,-113.75672295122763
509,-36.07148556931114
510,-320.3483822724155
511,-103.90659298183145
512,-191.14290870754002
513,-68.6827635544595
514,-52.58956067008747
515,-37.47329678588271
516,-96.61509149374314
517,-95.03898481413555
518,-152.57252468691735
519,-126.91403532973214
520,-177.61418539052468
521,-238.43889325457457
522,-116.97223092741966
523,-157.6902121312892
524,-162.16912320431837
525,-116.17082522001027
526,-218.52218044556514
527,-152.60685851907033
528,41.597271324670345
529,-105.13976723583362
530,-127.18518953664984
531,-228.30929411465436
532,-147.86530513258327
533,26.7550024977142
534,-248.52070261104652
535,-128.38298531272426
536,-210.69438795832087
537,-150.54976712760975
538,-429.79285071918076
539,-228.4477419104723
540,-223.09650642535837
541,-72.89448117962803
542,-156.82019417627043
543,-94.48772868315447
544,-85.9492537529597
545,-92.20547401235356
546,-87.21978951065017
547,-76.47721866930513
548,-311.19961179350537
549,-104.96784611616648
550,-141.73897312721562
551,-109.54951772192412
552,-136.33945354206145
553,1.0006040050407137
554,-101.1178159077933
555,-152.02630042672706
556,-300.12310109919065
557,-80.61601229434088
558,-59.92328454468066
559,-144.73458040762773
560,-61.84406727048574
561,-198.929554901407
562,-118.06312817430145
563,-123.853959613919
564,-103.0578700774685
565,-125.25496738222688
566,-224.64288071043597
567,-147.88448750402563
568,-61.333138193435055
569,-214.65017965689327
570,-276.6827510885471
571,-144.86105865539395
572,-54.566724810666265
573,-267.09155845172495
574,-44.64697157200355
575,-100.76836519795425
576,-237.07790513175638
577,-217.52337016006152
578,-81.77561616932255
579,-6.178030628044141
580,-311.10733686011633
581,-123.9864121625436
582,-115.66205810531706
583,-30.813731437538024
584,-102.01938609108424
585,-21.06705141137465
586,-153.70036171955005
587,-170.34894953720988
588,-330.3359374459616
589,-256.2372831802918
590,-302.79063885369027
591,-119.72733860997583
592,-186.73872230850554
593,-62.146414586713604
594,-172.96833744119775
595,-81.8997652550205
596,-67.37293697381128
597,-107.18540782862217
598,-105.6417194527813
599,-93.53435062425041
600,-115.57633584756587
601,-64.66716096433001
602,-141.32890025180103
603,-67.0983448448378
604,-98.9510806541895
605,-117.85403848259763
606,-160.03262580519527
607,-151.4636614725934
608,-128.86001787773685
609,-94.08410751606546
610,-108.14557513341474
611,-114.59438946888184
612,-175.5974192964328
613,-103.06794069631553
614,-82.27389111636386
615,-106.83571533104258
616,-181.5337845772574
617,-48.69214981753218
618,-154.57102548523164
619,-150.28292127104447
620,-115.12581210885823
621,-92.89355875394865
622,-68.42073913300979
623,-87.38772470939422
624,-137.03639694271348
625,-79.17620100455515
626,-118.38025337148188
627,-139.18115040294094
628,-26.797882263396943
629,-62.613605993374144
630,-171.320003225383
631,-133.700659471494
632,-54.444265585914934
