episode,score
335,-467.0
336,-236.0
337,-339.0
338,-288.0
339,-487.0
340,-231.0
341,-420.0
342,-405.0
343,-500.0
344,-254.0
345,-374.0
346,-378.0
347,-353.0
348,-252.0
349,-418.0
350,-219.0
351,-346.0
352,-396.0
353,-325.0
354,-500.0
355,-500.0
356,-306.0
357,-340.0
358,-208.0
359,-333.0
360,-295.0
361,-500.0
362,-299.0
363,-495.0
364,-248.0
365,-235.0
366,-271.0
367,-332.0
368,-407.0
369,-500.0
370,-264.0
371,-326.0
372,-440.0
373,-407.0
374,-489.0
375,-266.0
376,-282.0
377,-500.0
378,-296.0
379,-352.0
380,-334.0
381,-315.0
382,-428.0
383,-317.0
384,-448.0
385,-493.0
386,-304.0
387,-500.0
388,-483.0
389,-500.0
390,-478.0
391,-381.0
392,-500.0
393,-337.0
394,-372.0
395,-333.0
396,-285.0
397,-314.0
398,-468.0
399,-433.0
400,-297.0
401,-287.0
402,-451.0
403,-472.0
404,-217.0
405,-500.0
406,-198.0
407,-424.0
408,-436.0
409,-346.0
410,-500.0
411,-330.0
412,-360.0
413,-262.0
414,-287.0
415,-447.0
416,-217.0
417,-306.0
418,-436.0
419,-356.0
420,-268.0
421,-352.0
422,-378.0
423,-300.0
424,-447.0
425,-423.0
426,-314.0
427,-295.0
428,-322.0
429,-294.0
430,-353.0
431,-258.0
432,-500.0
433,-344.0
434,-500.0
435,-500.0
436,-384.0
437,-282.0
438,-363.0
439,-283.0
440,-500.0
441,-341.0
442,-392.0
443,-500.0
444,-321.0
445,-267.0
446,-260.0
447,-316.0
448,-300.0
449,-500.0
450,-479.0
451,-383.0
452,-294.0
453,-448.0
454,-290.0
455,-456.0
456,-364.0
457,-287.0
458,-367.0
459,-217.0
460,-259.0
461,-316.0
462,-318.0
463,-308.0
464,-309.0
465,-157.0
466,-451.0
467,-161.0
468,-381.0
469,-500.0
470,-184.0
471,-301.0
472,-227.0
473,-273.0
474,-186.0
475,-282.0
476,-367.0
477,-431.0
478,-340.0
479,-163.0
480,-261.0
481,-250.0
482,-182.0
483,-291.0
484,-414.0
485,-426.0
486,-308.0
487,-334.0
488,-380.0
489,-500.0
490,-281.0
491,-432.0
492,-352.0
493,-244.0
494,-230.0
495,-273.0
496,-203.0
497,-393.0
498,-285.0
499,-269.0
500,-399.0
501,-213.0
502,-283.0
503,-166.0
504,-184.0
505,-263.0
506,-257.0
507,-500.0
508,-323.0
509,-227.0
510,-355.0
511,-226.0
512,-189.0
513,-455.0
514,-485.0
515,-388.0
516,-500.0
517,-282.0
518,-279.0
519,-187.0
520,-348.0
521,-155.0
522,-493.0
523,-460.0
524,-252.0
525,-258.0
526,-500.0
527,-226.0
528,-377.0
529,-468.0
530,-309.0
531,-307.0
532,-286.0
533,-383.0
534,-278.0
535,-405.0
536,-284.0
537,-474.0
538,-271.0
539,-219.0
540,-325.0
541,-309.0
542,-283.0
543,-275.0
544,-280.0
545,-374.0
546,-234.0
547,-454.0
548,-219.0
549,-373.0
550,-311.0
551,-357.0
552,-245.0
553,-213.0
554,-232.0
555,-389.0
556,-272.0
557,-311.0
558,-171.0
559,-263.0
560,-236.0
561,-461.0
562,-279.0
563,-246.0
564,-236.0
565,-258.0
566,-242.0
567,-171.0
568,-354.0
569,-261.0
570,-233.0
571,-192.0
572,-264.0
573,-272.0
574,-196.0
575,-291.0
576,-272.0
577,-314.0
578,-271.0
579,-241.0
580,-282.0
581,-284.0
582,-234.0
583,-137.0
584,-253.0
585,-290.0
586,-148.0
587,-340.0
588,-347.0
589,-250.0
590,-362.0
591,-282.0
592,-260.0
593,-196.0
594,-243.0
595,-221.0
596,-207.0
597,-240.0
598,-254.0
599,-161.0
600,-352.0
601,-285.0
602,-272.0
603,-241.0
604,-368.0
605,-245.0
606,-500.0
607,-214.0
608,-289.0
609,-191.0
610,-239.0
611,-176.0
612,-500.0
613,-232.0
614,-261.0
615,-194.0
616,-198.0
617,-282.0
618,-280.0
619,-458.0
620,-189.0
621,-500.0
622,-232.0
623,-249.0
624,-169.0
625,-283.0
626,-197.0
627,-225.0
628,-195.0
629,-230.0
630,-312.0
631,-229.0
632,-144.0
633,-156.0
634,-225.0
635,-286.0
636,-265.0
637,-258.0
638,-338.0
639,-253.0
640,-275.0
641,-289.0
642,-194.0
643,-384.0
644,-207.0
645,-232.0
646,-254.0
647,-234.0
648,-238.0
649,-197.0
650,-270.0
651,-221.0
652,-200.0
653,-252.0
654,-199.0
655,-242.0
656,-279.0
657,-225.0
658,-222.0
659,-290.0
660,-423.0
661,-223.0
662,-235.0
663,-186.0
664,-354.0
665,-261.0
666,-237.0
667,-358.0
668,-190.0
669,-287.0
670,-287.0
671,-248.0
672,-247.0
673,-245.0
674,-290.0
675,-398.0
676,-167.0
677,-201.0
678,-235.0
679,-190.0
680,-241.0
681,-354.0
682,-295.0
683,-241.0
684,-500.0
685,-215.0
686,-224.0
687,-373.0
688,-165.0
689,-199.0
690,-189.0
691,-250.0
692,-249.0
693,-244.0
694,-232.0
695,-225.0
696,-242.0
697,-167.0
698,-500.0
699,-280.0
700,-284.0
701,-127.0
702,-500.0
703,-169.0
704,-238.0
705,-151.0
706,-175.0
707,-284.0
708,-192.0
709,-170.0
710,-266.0
711,-265.0
712,-218.0
713,-130.0
714,-260.0
715,-261.0
716,-339.0
717,-500.0
718,-241.0
719,-238.0
720,-197.0
721,-172.0
722,-193.0
723,-199.0
724,-178.0
725,-209.0
726,-285.0
727,-146.0
728,-282.0
729,-259.0
730,-193.0
731,-285.0
732,-201.0
733,-198.0
734,-160.0
735,-315.0
736,-184.0
737,-239.0
738,-308.0
739,-500.0
740,-179.0
741,-296.0
742,-200.0
743,-234.0
744,-500.0
745,-321.0
746,-261.0
747,-262.0
748,-205.0
749,-193.0
750,-296.0
751,-174.0
752,-188.0
753,-149.0
754,-266.0
755,-205.0
756,-181.0
757,-240.0
758,-257.0
759,-239.0
760,-231.0
761,-211.0
762,-392.0
763,-144.0
764,-209.0
765,-203.0
766,-160.0
767,-165.0
768,-233.0
769,-255.0
770,-181.0
771,-258.0
772,-283.0
773,-114.0
774,-225.0
775,-169.0
776,-232.0
777,-158.0
778,-141.0
779,-185.0
780,-152.0
781,-251.0
782,-275.0
783,-251.0
784,-230.0
785,-251.0
786,-209.0
787,-247.0
788,-211.0
789,-182.0
790,-210.0
791,-128.0
792,-163.0
793,-212.0
794,-238.0
795,-281.0
796,-145.0
797,-263.0
798,-231.0
799,-160.0
800,-281.0
801,-223.0
802,-172.0
803,-288.0
804,-190.0
805,-264.0
806,-140.0
807,-296.0
808,-197.0
809,-252.0
810,-181.0
811,-187.0
812,-169.0
813,-227.0
814,-199.0
815,-222.0
816,-153.0
817,-229.0
818,-246.0
819,-205.0
820,-207.0
821,-199.0
822,-168.0
823,-274.0
824,-500.0
825,-227.0
826,-187.0
827,-221.0
828,-203.0
829,-191.0
830,-339.0
831,-206.0
832,-232.0
833,-200.0
834,-220.0
835,-218.0
836,-221.0
837,-237.0
838,-192.0
839,-242.0
840,-260.0
841,-234.0
842,-162.0
843,-292.0
844,-155.0
845,-254.0
846,-173.0
847,-287.0
848,-128.0
849,-322.0
850,-180.0
851,-285.0
852,-228.0
853,-128.0
854,-307.0
855,-235.0
856,-214.0
857,-198.0
858,-160.0
859,-224.0
860,-223.0
861,-180.0
862,-189.0
863,-246.0
864,-193.0
865,-216.0
866,-145.0
867,-244.0
868,-236.0
869,-224.0
870,-121.0
871,-224.0
872,-249.0
873,-153.0
874,-265.0
875,-183.0
876,-181.0
877,-113.0
878,-153.0
879,-277.0
880,-263.0
881,-170.0
882,-334.0
883,-206.0
884,-169.0
885,-185.0
886,-246.0
887,-297.0
888,-215.0
889,-242.0
890,-206.0
891,-440.0
892,-225.0
893,-231.0
894,-211.0
895,-330.0
896,-199.0
897,-202.0
898,-183.0
899,-230.0
900,-177.0
901,-179.0
902,-147.0
903,-199.0
904,-291.0
905,-237.0
906,-122.0
907,-186.0
908,-147.0
909,-204.0
910,-257.0
911,-220.0
912,-198.0
913,-139.0
914,-139.0
915,-203.0
916,-194.0
917,-102.0
918,-179.0
919,-179.0
920,-252.0
921,-220.0
922,-135.0
923,-144.0
924,-236.0
925,-261.0
926,-180.0
927,-272.0
928,-387.0
929,-282.0
930,-153.0
931,-245.0
932,-172.0
933,-165.0
934,-214.0
935,-185.0
936,-228.0
937,-216.0
938,-273.0
939,-216.0
940,-150.0
941,-148.0
942,-199.0
943,-253.0
944,-211.0
945,-201.0
946,-189.0
947,-220.0
948,-227.0
949,-167.0
950,-176.0
951,-302.0
952,-174.0
953,-198.0
954,-238.0
955,-307.0
956,-225.0
957,-261.0
958,-313.0
959,-238.0
960,-204.0
961,-146.0
962,-157.0
963,-191.0
964,-158.0
965,-254.0
966,-173.0
967,-151.0
968,-263.0
969,-309.0
970,-184.0
971,-310.0
972,-363.0
973,-222.0
974,-207.0
975,-187.0
976,-267.0
977,-204.0
978,-159.0
979,-217.0
980,-265.0
981,-173.0
982,-143.0
983,-237.0
984,-204.0
985,-218.0
986,-175.0
987,-245.0
988,-330.0
989,-178.0
990,-285.0
991,-150.0
992,-185.0
993,-500.0
994,-267.0
995,-152.0
996,-150.0
997,-323.0
998,-164.0
999,-236.0
1000,-219.0
1001,-201.0
1002,-199.0
1003,-193.0
1004,-204.0
1005,-155.0
1006,-132.0
1007,-182.0
1008,-138.0
1009,-195.0
1010,-207.0
1011,-142.0
1012,-260.0
1013,-216.0
1014,-496.0
1015,-325.0
1016,-229.0
1017,-132.0
1018,-274.0
1019,-257.0
1020,-199.0
1021,-166.0
1022,-208.0
1023,-258.0
1024,-190.0
1025,-208.0
1026,-258.0
1027,-287.0
1028,-144.0
1029,-228.0
1030,-145.0
1031,-274.0
1032,-230.0
1033,-222.0
1034,-159.0
1035,-222.0
1036,-191.0
1037,-215.0
1038,-280.0
1039,-206.0
1040,-101.0
1041,-226.0
1042,-182.0
1043,-268.0
1044,-196.0
1045,-134.0
1046,-235.0
1047,-142.0
1048,-317.0
1049,-169.0
1050,-211.0
1051,-216.0
1052,-155.0
1053,-500.0
1054,-153.0
1055,-208.0
1056,-218.0
1057,-220.0
1058,-185.0
1059,-210.0
1060,-206.0
1061,-174.0
1062,-230.0
1063,-158.0
1064,-180.0
1065,-249.0
1066,-231.0
1067,-141.0
1068,-142.0
1069,-179.0
1070,-219.0
1071,-223.0
1072,-272.0
1073,-139.0
1074,-210.0
1075,-186.0
1076,-98.0
1077,-224.0
1078,-128.0
1079,-202.0
1080,-500.0
1081,-168.0
1082,-183.0
1083,-205.0
1084,-250.0
1085,-189.0
1086,-202.0
1087,-122.0
1088,-147.0
1089,-193.0
1090,-174.0
1091,-235.0
1092,-135.0
1093,-203.0
1094,-173.0
1095,-177.0
1096,-259.0
1097,-173.0
1098,-216.0
1099,-250.0
1100,-212.0
1101,-216.0
1102,-186.0
1103,-198.0
1104,-123.0
1105,-243.0
1106,-219.0
1107,-352.0
1108,-284.0
1109,-192.0
1110,-213.0
1111,-161.0
1112,-145.0
1113,-188.0
1114,-123.0
1115,-156.0
1116,-209.0
1117,-203.0
1118,-205.0
1119,-194.0
1120,-199.0
1121,-203.0
1122,-239.0
1123,-203.0
1124,-206.0
1125,-151.0
1126,-287.0
1127,-198.0
1128,-221.0
1129,-208.0
1130,-181.0
1131,-234.0
1132,-288.0
1133,-114.0
1134,-179.0
1135,-210.0
1136,-153.0
1137,-253.0
1138,-227.0
1139,-216.0
1140,-216.0
1141,-224.0
1142,-236.0
1143,-248.0
1144,-131.0
1145,-187.0
1146,-197.0
1147,-459.0
1148,-225.0
1149,-196.0
1150,-214.0
1151,-193.0
1152,-244.0
1153,-263.0
1154,-137.0
1155,-197.0
1156,-289.0
1157,-126.0
1158,-209.0
1159,-213.0
1160,-238.0
1161,-200.0
1162,-193.0
1163,-182.0
1164,-500.0
1165,-209.0
1166,-191.0
1167,-238.0
1168,-152.0
1169,-246.0
1170,-174.0
1171,-199.0
1172,-195.0
1173,-245.0
1174,-196.0
1175,-167.0
1176,-217.0
1177,-151.0
1178,-196.0
1179,-180.0
1180,-157.0
1181,-200.0
1182,-150.0
1183,-135.0
1184,-179.0
1185,-154.0
1186,-158.0
1187,-194.0
1188,-128.0
1189,-168.0
1190,-120.0
1191,-153.0
1192,-176.0
1193,-202.0
1194,-173.0
1195,-254.0
1196,-166.0
1197,-174.0
1198,-181.0
1199,-186.0
1200,-255.0
1201,-139.0
1202,-133.0
1203,-222.0
1204,-212.0
1205,-162.0
1206,-500.0
1207,-230.0
1208,-193.0
1209,-167.0
1210,-168.0
1211,-173.0
1212,-174.0
1213,-193.0
1214,-155.0
1215,-138.0
1216,-212.0
1217,-201.0
1218,-154.0
1219,-174.0
1220,-146.0
1221,-223.0
1222,-147.0
1223,-192.0
1224,-189.0
1225,-173.0
1226,-183.0
1227,-193.0
1228,-129.0
1229,-141.0
1230,-105.0
1231,-500.0
1232,-246.0
1233,-160.0
1234,-166.0
1235,-129.0
1236,-148.0
1237,-137.0
1238,-232.0
1239,-208.0
1240,-190.0
1241,-185.0
1242,-196.0
1243,-131.0
1244,-169.0
1245,-223.0
1246,-175.0
1247,-165.0
1248,-173.0
1249,-148.0
1250,-116.0
1251,-167.0
1252,-138.0
1253,-172.0
1254,-500.0
1255,-185.0
1256,-135.0
1257,-140.0
1258,-156.0
1259,-104.0
1260,-118.0
1261,-163.0
1262,-176.0
1263,-159.0
1264,-156.0
1265,-178.0
1266,-181.0
1267,-166.0
1268,-183.0
1269,-175.0
1270,-197.0
1271,-165.0
1272,-259.0
1273,-200.0
1274,-170.0
1275,-150.0
1276,-113.0
1277,-197.0
1278,-203.0
1279,-210.0
1280,-157.0
1281,-194.0
1282,-222.0
1283,-132.0
1284,-264.0
1285,-210.0
1286,-133.0
1287,-166.0
1288,-170.0
1289,-139.0
1290,-139.0
1291,-160.0
1292,-106.0
1293,-123.0
1294,-158.0
1295,-138.0
1296,-500.0
1297,-150.0
1298,-258.0
1299,-198.0
1300,-171.0
1301,-174.0
1302,-171.0
1303,-192.0
1304,-139.0
1305,-120.0
1306,-203.0
1307,-182.0
1308,-170.0
1309,-172.0
1310,-138.0
1311,-192.0
1312,-154.0
1313,-167.0
1314,-139.0
1315,-189.0
1316,-128.0
1317,-224.0
1318,-173.0
1319,-148.0
1320,-190.0
1321,-207.0
1322,-168.0
1323,-181.0
1324,-167.0
1325,-132.0
1326,-201.0
1327,-223.0
1328,-135.0
1329,-226.0
1330,-130.0
1331,-197.0
1332,-203.0
1333,-191.0
1334,-109.0
1335,-261.0
1336,-162.0
1337,-165.0
1338,-150.0
1339,-217.0
1340,-148.0
1341,-156.0
1342,-111.0
1343,-195.0
1344,-177.0
1345,-200.0
1346,-152.0
1347,-159.0
1348,-220.0
1349,-211.0
1350,-252.0
1351,-202.0
1352,-190.0
1353,-169.0
1354,-187.0
1355,-176.0
1356,-215.0
1357,-186.0
1358,-105.0
1359,-199.0
1360,-135.0
1361,-241.0
1362,-172.0
1363,-169.0
1364,-112.0
1365,-159.0
1366,-217.0
1367,-173.0
1368,-151.0
1369,-141.0
1370,-109.0
1371,-212.0
1372,-134.0
1373,-176.0
1374,-152.0
1375,-133.0
1376,-163.0
1377,-176.0
1378,-182.0
1379,-144.0
1380,-162.0
1381,-144.0
1382,-235.0
1383,-166.0
1384,-230.0
1385,-204.0
1386,-188.0
1387,-173.0
1388,-234.0
1389,-188.0
1390,-194.0
1391,-171.0
1392,-151.0
1393,-126.0
1394,-202.0
1395,-145.0
1396,-171.0
1397,-234.0
1398,-163.0
1399,-159.0
1400,-146.0
1401,-147.0
1402,-133.0
1403,-148.0
1404,-114.0
1405,-140.0
1406,-132.0
1407,-151.0
1408,-157.0
1409,-171.0
1410,-161.0
1411,-158.0
1412,-216.0
1413,-118.0
1414,-133.0
1415,-99.0
1416,-193.0
1417,-149.0
1418,-156.0
1419,-169.0
1420,-203.0
1421,-500.0
1422,-206.0
1423,-124.0
1424,-202.0
1425,-234.0
1426,-150.0
1427,-108.0
1428,-189.0
1429,-140.0
1430,-196.0
1431,-335.0
1432,-197.0
1433,-128.0
1434,-135.0
1435,-140.0
1436,-140.0
1437,-143.0
1438,-131.0
1439,-175.0
1440,-160.0
1441,-151.0
1442,-215.0
1443,-128.0
1444,-230.0
1445,-500.0
1446,-340.0
1447,-204.0
1448,-160.0
1449,-161.0
1450,-150.0
1451,-127.0
1452,-104.0
1453,-134.0
1454,-129.0
1455,-157.0
1456,-121.0
1457,-150.0
1458,-118.0
1459,-127.0
1460,-179.0
1461,-180.0
1462,-146.0
1463,-174.0
1464,-169.0
1465,-132.0
1466,-155.0
1467,-131.0
1468,-263.0
1469,-138.0
1470,-226.0
1471,-150.0
1472,-144.0
1473,-140.0
1474,-136.0
1475,-148.0
1476,-180.0
1477,-97.0
1478,-160.0
1479,-176.0
1480,-197.0
1481,-148.0
1482,-137.0
1483,-190.0
1484,-150.0
1485,-137.0
1486,-132.0
1487,-109.0
1488,-161.0
1489,-191.0
1490,-166.0
1491,-126.0
1492,-127.0
1493,-167.0
1494,-143.0
1495,-215.0
1496,-174.0
1497,-161.0
1498,-109.0
1499,-269.0
1500,-176.0
1501,-147.0
1502,-137.0
1503,-190.0
1504,-236.0
1505,-167.0
1506,-167.0
1507,-173.0
1508,-188.0
1509,-205.0
1510,-158.0
1511,-127.0
1512,-152.0
1513,-133.0
1514,-229.0
1515,-170.0
1516,-195.0
1517,-171.0
1518,-115.0
1519,-131.0
1520,-134.0
1521,-126.0
1522,-118.0
1523,-182.0
1524,-228.0
1525,-215.0
1526,-155.0
1527,-183.0
1528,-139.0
1529,-301.0
1530,-154.0
1531,-157.0
1532,-107.0
1533,-216.0
1534,-262.0
1535,-155.0
1536,-150.0
1537,-136.0
1538,-154.0
1539,-225.0
1540,-139.0
1541,-181.0
1542,-110.0
1543,-171.0
1544,-200.0
1545,-132.0
1546,-153.0
1547,-160.0
1548,-168.0
1549,-199.0
1550,-121.0
1551,-214.0
1552,-210.0
1553,-118.0
1554,-189.0
1555,-277.0
1556,-177.0
1557,-244.0
1558,-127.0
1559,-170.0
1560,-283.0
1561,-442.0
1562,-182.0
1563,-128.0
1564,-130.0
1565,-125.0
1566,-139.0
1567,-163.0
1568,-147.0
1569,-148.0
1570,-153.0
1571,-113.0
1572,-151.0
1573,-128.0
1574,-164.0
1575,-273.0
1576,-217.0
1577,-141.0
1578,-161.0
1579,-110.0
1580,-140.0
1581,-115.0
1582,-148.0
1583,-167.0
1584,-141.0
1585,-140.0
1586,-161.0
1587,-130.0
1588,-149.0
1589,-233.0
1590,-129.0
1591,-108.0
1592,-500.0
1593,-127.0
1594,-159.0
1595,-172.0
1596,-137.0
1597,-191.0
1598,-136.0
1599,-172.0
1600,-97.0
1601,-177.0
1602,-154.0
1603,-199.0
1604,-193.0
1605,-140.0
1606,-157.0
1607,-207.0
1608,-113.0
1609,-156.0
1610,-174.0
1611,-142.0
1612,-115.0
1613,-227.0
1614,-164.0
1615,-116.0
1616,-109.0
1617,-197.0
1618,-126.0
1619,-131.0
1620,-189.0
1621,-118.0
1622,-129.0
1623,-215.0
1624,-135.0
1625,-169.0
1626,-103.0
1627,-155.0
1628,-154.0
1629,-129.0
1630,-206.0
1631,-167.0
1632,-176.0
1633,-119.0
1634,-142.0
1635,-149.0
1636,-140.0
1637,-89.0
1638,-120.0
1639,-122.0
1640,-184.0
1641,-114.0
1642,-171.0
1643,-131.0
1644,-142.0
1645,-128.0
1646,-332.0
1647,-162.0
1648,-119.0
1649,-179.0
1650,-111.0
1651,-305.0
1652,-195.0
1653,-204.0
1654,-168.0
1655,-157.0
1656,-229.0
1657,-125.0
1658,-126.0
1659,-134.0
1660,-149.0
1661,-152.0
1662,-127.0
1663,-199.0
1664,-121.0
1665,-350.0
1666,-123.0
1667,-159.0
1668,-140.0
1669,-108.0
1670,-129.0
1671,-177.0
1672,-356.0
1673,-107.0
1674,-141.0
1675,-172.0
1676,-181.0
1677,-236.0
1678,-150.0
1679,-135.0
1680,-117.0
1681,-107.0
1682,-97.0
1683,-175.0
1684,-111.0
1685,-172.0
1686,-110.0
1687,-127.0
1688,-242.0
1689,-142.0
1690,-125.0
1691,-180.0
1692,-189.0
1693,-143.0
1694,-160.0
1695,-147.0
1696,-135.0
1697,-141.0
1698,-171.0
1699,-215.0
1700,-199.0
1701,-147.0
1702,-208.0
1703,-144.0
1704,-172.0
1705,-190.0
1706,-223.0
1707,-123.0
1708,-314.0
1709,-195.0
1710,-130.0
1711,-101.0
1712,-272.0
1713,-178.0
1714,-160.0
1715,-298.0
1716,-140.0
1717,-134.0
1718,-298.0
1719,-181.0
1720,-473.0
1721,-130.0
1722,-137.0
1723,-471.0
1724,-165.0
1725,-309.0
1726,-143.0
1727,-122.0
1728,-195.0
1729,-112.0
1730,-133.0
1731,-186.0
1732,-143.0
1733,-242.0
1734,-145.0
1735,-303.0
1736,-127.0
1737,-500.0
1738,-161.0
1739,-154.0
1740,-106.0
1741,-113.0
1742,-500.0
1743,-337.0
1744,-157.0
1745,-111.0
1746,-183.0
1747,-225.0
1748,-94.0
1749,-165.0
1750,-190.0
1751,-127.0
1752,-118.0
1753,-133.0
1754,-273.0
1755,-118.0
1756,-120.0
1757,-96.0
1758,-198.0
1759,-149.0
1760,-157.0
1761,-146.0
1762,-126.0
1763,-164.0
1764,-189.0
1765,-117.0
1766,-295.0
1767,-141.0
1768,-173.0
1769,-141.0
1770,-156.0
1771,-148.0
1772,-105.0
1773,-182.0
1774,-150.0
1775,-222.0
1776,-124.0
1777,-237.0
1778,-144.0
1779,-162.0
1780,-122.0
1781,-172.0
1782,-140.0
1783,-147.0
1784,-124.0
1785,-213.0
1786,-216.0
1787,-177.0
1788,-131.0
1789,-223.0
1790,-186.0
1791,-119.0
1792,-160.0
1793,-108.0
1794,-155.0
1795,-182.0
1796,-140.0
1797,-219.0
1798,-163.0
1799,-149.0
1800,-220.0
1801,-182.0
1802,-223.0
1803,-126.0
1804,-185.0
1805,-134.0
1806,-232.0
1807,-130.0
1808,-104.0
1809,-129.0
1810,-169.0
1811,-190.0
1812,-114.0
1813,-227.0
1814,-110.0
1815,-137.0
1816,-138.0
1817,-123.0
1818,-127.0
1819,-225.0
1820,-140.0
1821,-176.0
1822,-223.0
1823,-192.0
1824,-135.0
1825,-145.0
1826,-182.0
1827,-121.0
1828,-181.0
1829,-121.0
1830,-142.0
1831,-207.0
1832,-120.0
1833,-117.0
1834,-201.0
1835,-166.0
1836,-147.0
1837,-348.0
1838,-209.0
1839,-187.0
1840,-119.0
1841,-131.0
1842,-187.0
1843,-132.0
1844,-132.0
1845,-152.0
1846,-167.0
1847,-194.0
1848,-140.0
1849,-183.0
1850,-117.0
1851,-171.0
1852,-139.0
1853,-100.0
1854,-152.0
1855,-138.0
1856,-132.0
1857,-165.0
1858,-99.0
1859,-142.0
1860,-133.0
1861,-117.0
1862,-150.0
1863,-131.0
1864,-125.0
1865,-159.0
1866,-120.0
1867,-138.0
1868,-152.0
1869,-105.0
1870,-186.0
1871,-107.0
1872,-104.0
1873,-175.0
